,label,gry,b,g,r,h,s,v,l,a,bl,gry_std,b_std,g_std,r_std,h_std,s_std,v_std,l_std,a_std,bl_std,gry_min,b_min,g_min,r_min,h_min,s_min,v_min,l_min,a_min,bl_min,orb_gry1,orb_gry2,orb_gry3,orb_gry4,orb_gry5,orb_gry6,orb_gry7,orb_gry8,orb_gry9,orb_gry10,orb_gry11,orb_gry12,orb_gry13,orb_gry14,orb_gry15,orb_gry16,orb_gry17,orb_gry18,orb_gry19,orb_gry20,orb_b1,orb_b2,orb_b3,orb_b4,orb_b5,orb_b6,orb_b7,orb_b8,orb_b9,orb_b10,orb_b11,orb_b12,orb_b13,orb_b14,orb_b15,orb_b16,orb_b17,orb_b18,orb_b19,orb_b20,orb_g1,orb_g2,orb_g3,orb_g4,orb_g5,orb_g6,orb_g7,orb_g8,orb_g9,orb_g10,orb_g11,orb_g12,orb_g13,orb_g14,orb_g15,orb_g16,orb_g17,orb_g18,orb_g19,orb_g20,orb_r1,orb_r2,orb_r3,orb_r4,orb_r5,orb_r6,orb_r7,orb_r8,orb_r9,orb_r10,orb_r11,orb_r12,orb_r13,orb_r14,orb_r15,orb_r16,orb_r17,orb_r18,orb_r19,orb_r20,orb_l1,orb_l2,orb_l3,orb_l4,orb_l5,orb_l6,orb_l7,orb_l8,orb_l9,orb_l10,orb_l11,orb_l12,orb_l13,orb_l14,orb_l15,orb_l16,orb_l17,orb_l18,orb_l19,orb_l20,orb_a1,orb_a2,orb_a3,orb_a4,orb_a5,orb_a6,orb_a7,orb_a8,orb_a9,orb_a10,orb_a11,orb_a12,orb_a13,orb_a14,orb_a15,orb_a16,orb_a17,orb_a18,orb_a19,orb_a20,orb_bl1,orb_bl2,orb_bl3,orb_bl4,orb_bl5,orb_bl6,orb_bl7,orb_bl8,orb_bl9,orb_bl10,orb_bl11,orb_bl12,orb_bl13,orb_bl14,orb_bl15,orb_bl16,orb_bl17,orb_bl18,orb_bl19,orb_bl20,orb_h1,orb_h2,orb_h3,orb_h4,orb_h5,orb_h6,orb_h7,orb_h8,orb_h9,orb_h10,orb_h11,orb_h12,orb_h13,orb_h14,orb_h15,orb_h16,orb_h17,orb_h18,orb_h19,orb_h20,orb_s1,orb_s2,orb_s3,orb_s4,orb_s5,orb_s6,orb_s7,orb_s8,orb_s9,orb_s10,orb_s11,orb_s12,orb_s13,orb_s14,orb_s15,orb_s16,orb_s17,orb_s18,orb_s19,orb_s20,orb_v1,orb_v2,orb_v3,orb_v4,orb_v5,orb_v6,orb_v7,orb_v8,orb_v9,orb_v10,orb_v11,orb_v12,orb_v13,orb_v14,orb_v15,orb_v16,orb_v17,orb_v18,orb_v19,orb_v20
433,3,74.9758001407598,39.74002707025963,87.12431650285703,64.61736956339851,44.53148147236728,141.66943592721833,87.1259111244543,86.99243046908452,110.31689166908647,152.4559042833308,16.455684857619246,14.543305533569454,16.91845176649835,17.314245177936407,2.807947467193237,27.591123031760795,16.925127448471137,18.0731787336866,2.49898548301531,4.506266352120078,22.0,1.0,31.0,9.0,20.0,27.0,31.0,25.0,99.0,125.0,3.0,16.0,27.0,16.0,10.0,30.0,29.0,6.0,16.0,2.0,5.0,6.0,21.0,6.0,8.0,14.0,27.0,6.0,9.0,18.0,9.0,16.0,11.0,30.0,15.0,19.0,20.0,11.0,17.0,9.0,16.0,7.0,45.0,22.0,18.0,24.0,21.0,16.0,10.0,29.0,5.0,1.0,3.0,37.0,8.0,19.0,13.0,7.0,23.0,4.0,29.0,21.0,11.0,9.0,18.0,22.0,10.0,57.0,21.0,7.0,22.0,13.0,4.0,21.0,27.0,31.0,9.0,22.0,14.0,10.0,3.0,35.0,5.0,8.0,10.0,18.0,32.0,13.0,8.0,22.0,13.0,27.0,18.0,11.0,36.0,16.0,4.0,8.0,25.0,32.0,7.0,18.0,23.0,6.0,15.0,15.0,6.0,22.0,23.0,26.0,10.0,1.0,7.0,2.0,11.0,19.0,2.0,4.0,7.0,2.0,16.0,11.0,13.0,12.0,3.0,7.0,0.0,9.0,3.0,0.0,4.0,37.0,33.0,15.0,15.0,6.0,0.0,0.0,2.0,14.0,6.0,17.0,4.0,0.0,3.0,0.0,19.0,14.0,0.0,0.0,1.0,2.0,6.0,2.0,1.0,0.0,0.0,12.0,0.0,7.0,2.0,1.0,4.0,6.0,0.0,6.0,0.0,4.0,3.0,1.0,38.0,35.0,23.0,39.0,17.0,26.0,21.0,18.0,18.0,35.0,29.0,19.0,23.0,20.0,26.0,26.0,35.0,12.0,16.0,20.0,21.0,26.0,20.0,12.0,2.0,20.0,19.0,53.0,1.0,3.0,14.0,12.0,21.0,23.0,6.0,15.0,10.0,13.0,10.0,24.0
434,2,88.84932675356843,36.93307549387632,105.67376455646614,75.6091632282972,43.45275901505722,166.85640989997663,105.68860693908242,104.5684841055711,104.95988955093736,161.99305586270955,15.777241406624976,11.858792364358006,16.401118171916316,17.661254677782058,2.97662443228055,20.41222929706393,16.450293162906267,16.870713551873408,2.521022832920353,5.207971026317227,23.0,1.0,32.0,14.0,17.0,51.0,32.0,26.0,96.0,141.0,13.0,2.0,13.0,21.0,7.0,6.0,20.0,13.0,22.0,23.0,20.0,13.0,9.0,17.0,16.0,12.0,20.0,10.0,6.0,11.0,17.0,17.0,16.0,16.0,5.0,14.0,10.0,16.0,29.0,26.0,9.0,13.0,9.0,7.0,12.0,10.0,21.0,12.0,23.0,15.0,23.0,17.0,19.0,16.0,13.0,11.0,19.0,27.0,8.0,12.0,22.0,12.0,26.0,6.0,21.0,12.0,22.0,23.0,29.0,3.0,13.0,30.0,22.0,19.0,11.0,18.0,12.0,31.0,22.0,14.0,7.0,21.0,12.0,12.0,22.0,20.0,22.0,8.0,8.0,13.0,29.0,19.0,14.0,16.0,16.0,4.0,16.0,24.0,19.0,14.0,30.0,11.0,21.0,6.0,27.0,12.0,28.0,8.0,18.0,14.0,15.0,5.0,2.0,16.0,2.0,4.0,5.0,6.0,17.0,0.0,19.0,5.0,26.0,4.0,3.0,3.0,2.0,2.0,15.0,0.0,4.0,15.0,24.0,17.0,5.0,23.0,3.0,0.0,14.0,40.0,13.0,11.0,3.0,0.0,4.0,3.0,16.0,9.0,1.0,5.0,0.0,4.0,5.0,0.0,5.0,8.0,4.0,3.0,0.0,2.0,2.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,21.0,30.0,52.0,19.0,33.0,22.0,17.0,17.0,13.0,13.0,28.0,47.0,29.0,9.0,15.0,41.0,20.0,28.0,20.0,24.0,17.0,6.0,24.0,22.0,26.0,9.0,12.0,13.0,21.0,13.0,22.0,25.0,7.0,18.0,5.0,16.0,23.0,29.0,10.0
435,3,89.94638494675792,43.72872790113634,107.67232344329858,72.80338660649348,46.62402327359528,152.25679279413686,107.69583325563036,106.11092255189004,103.53309214329671,159.23898327210338,11.818595871046355,11.38624000393645,11.619012416621947,13.962655498122214,3.026211057353581,19.79200159131828,11.730662831225056,12.062934111953943,2.1899819374610057,4.19917266162956,46.0,1.0,62.0,31.0,20.0,23.0,62.0,58.0,96.0,137.0,24.0,4.0,5.0,10.0,8.0,12.0,14.0,4.0,28.0,19.0,3.0,4.0,6.0,20.0,8.0,15.0,8.0,5.0,9.0,24.0,7.0,22.0,56.0,35.0,67.0,13.0,4.0,15.0,43.0,12.0,27.0,8.0,15.0,4.0,8.0,14.0,12.0,8.0,5.0,5.0,0.0,2.0,24.0,14.0,12.0,35.0,12.0,3.0,13.0,3.0,25.0,13.0,1.0,8.0,67.0,10.0,6.0,114.0,20.0,5.0,96.0,23.0,15.0,19.0,15.0,16.0,5.0,5.0,6.0,11.0,15.0,16.0,12.0,3.0,8.0,57.0,60.0,2.0,3.0,18.0,26.0,25.0,8.0,5.0,62.0,7.0,5.0,24.0,3.0,19.0,2.0,8.0,6.0,2.0,26.0,53.0,2.0,10.0,8.0,88.0,17.0,7.0,1.0,13.0,21.0,6.0,22.0,14.0,9.0,2.0,52.0,9.0,26.0,6.0,0.0,10.0,0.0,28.0,7.0,0.0,3.0,58.0,42.0,8.0,9.0,20.0,0.0,0.0,8.0,22.0,8.0,18.0,9.0,2.0,11.0,4.0,37.0,38.0,0.0,7.0,1.0,3.0,3.0,0.0,1.0,9.0,0.0,10.0,0.0,6.0,1.0,0.0,16.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,7.0,23.0,35.0,29.0,35.0,23.0,21.0,10.0,19.0,29.0,11.0,29.0,28.0,26.0,43.0,21.0,33.0,17.0,13.0,13.0,13.0,13.0,20.0,7.0,3.0,9.0,74.0,19.0,5.0,65.0,4.0,13.0,12.0,4.0,48.0,11.0,43.0,4.0,10.0
436,3,85.57193410542162,27.662279876409062,104.1634496321655,71.14759511496347,43.41481535435938,186.45017238449023,104.1634496321655,102.3235486925486,103.14893048777527,164.9252616116736,16.04301714718639,10.4012320835776,18.130445902286425,17.381506456033684,2.6674065411617365,24.365214799287312,18.130445902286425,18.02543396029462,3.334435296478286,7.413587439151726,50.0,1.0,64.0,32.0,30.0,65.0,64.0,61.0,94.0,148.0,11.0,2.0,6.0,14.0,1.0,1.0,8.0,3.0,34.0,24.0,7.0,3.0,6.0,14.0,5.0,6.0,6.0,3.0,6.0,2.0,7.0,10.0,24.0,12.0,3.0,4.0,4.0,6.0,12.0,9.0,46.0,5.0,5.0,4.0,3.0,13.0,8.0,2.0,0.0,11.0,2.0,2.0,8.0,7.0,8.0,4.0,32.0,6.0,6.0,0.0,31.0,9.0,4.0,1.0,90.0,9.0,7.0,58.0,37.0,1.0,2.0,24.0,20.0,13.0,44.0,9.0,1.0,5.0,10.0,20.0,6.0,15.0,5.0,1.0,4.0,16.0,80.0,17.0,2.0,3.0,55.0,44.0,9.0,2.0,44.0,1.0,4.0,6.0,6.0,11.0,3.0,37.0,7.0,2.0,22.0,3.0,8.0,6.0,4.0,61.0,14.0,7.0,1.0,2.0,13.0,30.0,2.0,9.0,25.0,3.0,15.0,20.0,15.0,18.0,2.0,12.0,0.0,14.0,11.0,3.0,6.0,48.0,24.0,19.0,28.0,17.0,0.0,0.0,5.0,35.0,16.0,34.0,1.0,4.0,7.0,11.0,24.0,32.0,0.0,0.0,2.0,9.0,3.0,0.0,6.0,0.0,0.0,5.0,1.0,8.0,5.0,0.0,0.0,21.0,0.0,0.0,0.0,4.0,0.0,0.0,22.0,20.0,21.0,92.0,12.0,24.0,27.0,11.0,13.0,14.0,19.0,28.0,8.0,19.0,21.0,25.0,18.0,25.0,19.0,25.0,14.0,11.0,4.0,10.0,1.0,3.0,5.0,54.0,8.0,11.0,60.0,4.0,17.0,2.0,3.0,2.0,36.0,64.0,7.0,6.0
437,3,74.27235186882471,43.764819636301375,85.68449545257687,63.514483265684326,46.24864282333034,126.87021463031414,85.71998348222829,85.712162720195,111.21619648090888,149.51720265492966,17.463853664898302,15.877268076851111,17.99699139967579,18.57508248800851,3.331415409301514,30.55872929428715,18.14204769245573,19.08668819632512,3.54835453276694,5.5630576249886605,18.0,1.0,26.0,8.0,19.0,17.0,26.0,18.0,97.0,123.0,12.0,18.0,22.0,3.0,12.0,21.0,22.0,21.0,15.0,7.0,10.0,17.0,22.0,15.0,12.0,21.0,22.0,12.0,20.0,23.0,21.0,36.0,17.0,35.0,8.0,28.0,22.0,24.0,7.0,21.0,22.0,14.0,20.0,29.0,34.0,35.0,9.0,25.0,20.0,7.0,29.0,20.0,14.0,26.0,37.0,18.0,16.0,32.0,22.0,18.0,16.0,11.0,24.0,30.0,18.0,24.0,36.0,26.0,25.0,8.0,9.0,13.0,19.0,29.0,19.0,26.0,36.0,38.0,22.0,22.0,18.0,19.0,18.0,13.0,31.0,23.0,19.0,21.0,24.0,28.0,27.0,13.0,40.0,29.0,19.0,6.0,19.0,41.0,35.0,21.0,31.0,17.0,35.0,11.0,20.0,23.0,19.0,17.0,28.0,17.0,25.0,7.0,13.0,14.0,10.0,14.0,7.0,13.0,11.0,1.0,13.0,8.0,15.0,5.0,17.0,18.0,51.0,9.0,11.0,23.0,9.0,11.0,6.0,25.0,15.0,23.0,36.0,0.0,23.0,22.0,12.0,27.0,14.0,3.0,1.0,6.0,14.0,9.0,37.0,4.0,0.0,4.0,16.0,5.0,0.0,4.0,20.0,5.0,4.0,5.0,3.0,0.0,6.0,0.0,2.0,5.0,0.0,0.0,1.0,4.0,20.0,23.0,34.0,38.0,21.0,22.0,12.0,17.0,19.0,33.0,18.0,7.0,54.0,37.0,24.0,8.0,38.0,14.0,24.0,37.0,8.0,22.0,28.0,30.0,20.0,29.0,35.0,20.0,10.0,16.0,11.0,42.0,20.0,18.0,26.0,9.0,26.0,23.0,32.0,26.0
438,3,72.07967240268704,29.961344269737367,87.54517346093678,57.78090856108708,45.82634275022239,168.89384374712432,87.58278580411644,85.95509953682402,106.1220698751572,156.98914757216036,14.833336306531892,12.58188846284056,16.077036219966423,15.337673327669291,3.224970901132791,25.29368434227241,16.225531225320687,16.565858199465215,3.4436014833134787,5.74725255646771,25.0,1.0,37.0,11.0,21.0,38.0,37.0,31.0,96.0,127.0,8.0,5.0,16.0,16.0,8.0,24.0,11.0,7.0,16.0,13.0,3.0,19.0,19.0,4.0,12.0,10.0,15.0,7.0,6.0,17.0,3.0,12.0,36.0,9.0,13.0,13.0,10.0,18.0,18.0,51.0,25.0,9.0,21.0,10.0,10.0,18.0,10.0,10.0,4.0,17.0,1.0,2.0,9.0,10.0,17.0,49.0,13.0,5.0,12.0,5.0,8.0,22.0,3.0,2.0,49.0,15.0,5.0,86.0,17.0,2.0,18.0,8.0,28.0,14.0,23.0,8.0,9.0,16.0,13.0,2.0,4.0,20.0,2.0,3.0,2.0,71.0,65.0,8.0,4.0,6.0,24.0,15.0,14.0,2.0,43.0,4.0,2.0,16.0,13.0,22.0,3.0,10.0,20.0,4.0,3.0,54.0,3.0,8.0,4.0,79.0,13.0,8.0,20.0,11.0,7.0,24.0,11.0,2.0,11.0,1.0,28.0,19.0,14.0,8.0,1.0,19.0,0.0,15.0,11.0,0.0,6.0,43.0,32.0,13.0,8.0,15.0,1.0,0.0,32.0,32.0,14.0,19.0,5.0,2.0,3.0,2.0,49.0,6.0,0.0,8.0,1.0,6.0,13.0,1.0,4.0,9.0,0.0,4.0,1.0,5.0,3.0,2.0,8.0,7.0,0.0,0.0,0.0,11.0,0.0,1.0,18.0,39.0,16.0,63.0,15.0,6.0,25.0,21.0,23.0,52.0,25.0,33.0,18.0,7.0,14.0,31.0,16.0,17.0,18.0,25.0,8.0,25.0,12.0,16.0,13.0,5.0,12.0,56.0,6.0,1.0,50.0,7.0,8.0,9.0,2.0,43.0,8.0,37.0,4.0,11.0
439,3,70.79664086570978,32.47047418651837,83.23976102803036,61.00902532501691,43.65779664838056,157.2888329450665,83.24239122266476,82.59460434357857,110.02870669572404,154.3118884797475,21.08380182675685,17.30853900839804,22.14295076233563,22.1336890074342,3.111857301542519,27.559438310807188,22.148814658240926,23.114204186037185,3.4644382169670584,6.848546035050532,19.0,1.0,21.0,13.0,18.0,10.0,22.0,17.0,99.0,129.0,5.0,18.0,1.0,20.0,2.0,13.0,9.0,7.0,28.0,23.0,5.0,22.0,6.0,13.0,19.0,9.0,18.0,17.0,6.0,3.0,19.0,38.0,5.0,60.0,7.0,13.0,36.0,16.0,27.0,11.0,39.0,5.0,30.0,21.0,43.0,16.0,10.0,13.0,13.0,14.0,30.0,6.0,27.0,25.0,18.0,19.0,30.0,33.0,6.0,13.0,40.0,14.0,17.0,16.0,44.0,8.0,15.0,32.0,28.0,11.0,23.0,42.0,19.0,2.0,23.0,16.0,18.0,37.0,27.0,26.0,16.0,16.0,19.0,18.0,20.0,14.0,21.0,29.0,20.0,46.0,23.0,20.0,9.0,13.0,27.0,31.0,14.0,29.0,32.0,7.0,30.0,27.0,28.0,15.0,32.0,13.0,18.0,21.0,14.0,40.0,14.0,17.0,24.0,17.0,7.0,19.0,7.0,17.0,7.0,19.0,18.0,16.0,27.0,6.0,17.0,18.0,42.0,12.0,3.0,12.0,7.0,17.0,15.0,16.0,29.0,18.0,31.0,1.0,61.0,15.0,16.0,13.0,15.0,3.0,7.0,7.0,15.0,10.0,45.0,7.0,10.0,17.0,2.0,1.0,11.0,11.0,25.0,7.0,5.0,9.0,18.0,5.0,8.0,16.0,15.0,0.0,5.0,6.0,2.0,1.0,56.0,21.0,27.0,43.0,47.0,27.0,10.0,14.0,22.0,36.0,41.0,14.0,12.0,10.0,30.0,21.0,11.0,26.0,21.0,10.0,38.0,13.0,9.0,25.0,15.0,24.0,9.0,24.0,24.0,16.0,37.0,37.0,32.0,13.0,16.0,10.0,39.0,25.0,11.0,15.0
440,1,80.64165939073544,36.985934360348296,94.69266466528724,69.70040904687295,43.09405685990743,156.29561410852898,94.69353179681612,94.29246851415516,108.1787486993027,157.31269958975707,15.430956119971857,12.79700003772941,16.775507234415283,15.677258240366324,2.2613782274716896,26.099926384036664,16.775316514102084,17.10773321759802,3.569407384282027,5.638953660904972,19.0,1.0,24.0,14.0,15.0,17.0,24.0,18.0,98.0,129.0,31.0,10.0,17.0,47.0,12.0,4.0,23.0,5.0,11.0,70.0,12.0,32.0,32.0,23.0,19.0,23.0,5.0,8.0,20.0,5.0,19.0,27.0,6.0,15.0,14.0,11.0,23.0,31.0,7.0,10.0,36.0,8.0,38.0,18.0,10.0,33.0,17.0,13.0,12.0,11.0,22.0,23.0,17.0,15.0,23.0,4.0,48.0,53.0,6.0,15.0,23.0,36.0,16.0,8.0,35.0,14.0,26.0,17.0,37.0,4.0,2.0,30.0,28.0,25.0,19.0,8.0,10.0,32.0,45.0,35.0,11.0,31.0,17.0,26.0,24.0,11.0,30.0,32.0,17.0,9.0,31.0,3.0,14.0,17.0,13.0,3.0,17.0,26.0,23.0,15.0,23.0,60.0,55.0,19.0,41.0,1.0,33.0,3.0,25.0,29.0,20.0,20.0,8.0,16.0,6.0,17.0,8.0,13.0,26.0,17.0,10.0,12.0,17.0,19.0,1.0,20.0,0.0,6.0,23.0,0.0,20.0,30.0,17.0,21.0,17.0,25.0,0.0,1.0,31.0,28.0,25.0,11.0,5.0,0.0,16.0,15.0,24.0,19.0,0.0,2.0,6.0,13.0,5.0,0.0,4.0,2.0,0.0,7.0,0.0,14.0,5.0,0.0,3.0,8.0,0.0,1.0,0.0,7.0,0.0,0.0,38.0,32.0,6.0,61.0,22.0,14.0,20.0,11.0,27.0,20.0,28.0,27.0,17.0,15.0,23.0,37.0,11.0,36.0,30.0,25.0,19.0,30.0,11.0,34.0,20.0,23.0,15.0,12.0,15.0,16.0,29.0,51.0,27.0,6.0,23.0,0.0,60.0,13.0,34.0,5.0
441,3,67.60326432626047,36.71850431356046,79.15712857887513,56.72231706908837,45.99816841934111,140.47889378266837,79.17463141232562,78.6001750283345,110.88269275832222,150.10403665074196,16.83082133283122,15.909269362631902,17.1659197425521,17.58910303419985,2.9468690208705057,29.819353078926103,17.231729987851665,18.38122105492837,3.0449329210356826,4.164319535176089,21.0,1.0,28.0,13.0,22.0,7.0,28.0,21.0,98.0,128.0,5.0,27.0,31.0,3.0,18.0,25.0,30.0,11.0,12.0,7.0,12.0,34.0,23.0,7.0,8.0,17.0,13.0,20.0,17.0,16.0,14.0,19.0,8.0,11.0,10.0,20.0,24.0,39.0,13.0,20.0,13.0,20.0,27.0,12.0,23.0,29.0,29.0,16.0,17.0,26.0,14.0,9.0,8.0,56.0,3.0,18.0,3.0,23.0,23.0,14.0,11.0,46.0,8.0,10.0,7.0,16.0,38.0,14.0,2.0,16.0,10.0,10.0,3.0,22.0,11.0,35.0,20.0,17.0,34.0,4.0,7.0,45.0,21.0,18.0,34.0,17.0,8.0,2.0,21.0,13.0,6.0,6.0,20.0,12.0,6.0,21.0,12.0,2.0,26.0,47.0,12.0,3.0,51.0,29.0,8.0,14.0,12.0,27.0,35.0,10.0,0.0,0.0,6.0,0.0,4.0,0.0,3.0,5.0,3.0,0.0,9.0,0.0,12.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,10.0,24.0,2.0,7.0,0.0,2.0,0.0,4.0,3.0,4.0,13.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,6.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,23.0,34.0,4.0,32.0,31.0,36.0,30.0,24.0,38.0,35.0,18.0,23.0,30.0,27.0,3.0,27.0,7.0,23.0,21.0,6.0,54.0,16.0,2.0,6.0,25.0,30.0,14.0,1.0,7.0,11.0,19.0,4.0,38.0,19.0,16.0,7.0,6.0,34.0,24.0
442,2,77.72971416505096,51.62038405671908,87.89121379072044,67.74923054281125,47.19629636739421,107.15306599095209,88.04098439329661,88.7165965996711,112.91425591410234,146.53618848341748,17.089868302729023,16.00626738994886,16.982262747789626,18.99695347398213,4.738519642490069,26.28802930666296,17.608721575359574,18.23862824388336,3.4047729767323305,4.893900548833191,23.0,4.0,29.0,15.0,17.0,22.0,29.0,24.0,100.0,131.0,41.0,18.0,28.0,5.0,7.0,18.0,10.0,11.0,12.0,30.0,11.0,25.0,30.0,32.0,18.0,13.0,19.0,11.0,7.0,26.0,26.0,50.0,14.0,22.0,21.0,19.0,12.0,24.0,31.0,35.0,43.0,8.0,18.0,22.0,19.0,11.0,13.0,18.0,20.0,14.0,29.0,16.0,43.0,28.0,22.0,16.0,47.0,20.0,11.0,16.0,32.0,13.0,11.0,15.0,22.0,15.0,23.0,33.0,25.0,8.0,12.0,38.0,24.0,21.0,26.0,26.0,22.0,17.0,12.0,15.0,27.0,17.0,23.0,26.0,40.0,34.0,18.0,32.0,17.0,13.0,11.0,19.0,15.0,42.0,25.0,17.0,33.0,29.0,21.0,9.0,17.0,43.0,13.0,11.0,29.0,17.0,23.0,13.0,32.0,27.0,21.0,19.0,9.0,23.0,17.0,26.0,14.0,24.0,7.0,18.0,10.0,22.0,14.0,5.0,25.0,6.0,45.0,23.0,11.0,12.0,8.0,16.0,25.0,14.0,11.0,23.0,11.0,0.0,50.0,25.0,27.0,30.0,10.0,22.0,8.0,16.0,15.0,5.0,32.0,13.0,6.0,1.0,6.0,1.0,11.0,5.0,6.0,10.0,5.0,3.0,3.0,12.0,1.0,13.0,8.0,1.0,5.0,3.0,1.0,1.0,43.0,15.0,20.0,50.0,22.0,30.0,25.0,22.0,15.0,23.0,20.0,16.0,31.0,23.0,18.0,28.0,27.0,35.0,18.0,19.0,27.0,12.0,17.0,26.0,29.0,22.0,15.0,28.0,36.0,22.0,27.0,16.0,26.0,24.0,28.0,8.0,35.0,16.0,19.0,14.0
443,1,74.39362404269605,25.247085809257108,89.51472512716639,63.47255823480547,42.20063270252739,185.3750298712974,89.52889834655257,88.3574996870626,107.06740102643468,160.46674328891518,17.704762538967557,11.6753990003881,19.563846735483057,18.00095177052343,2.987667001375301,21.270721819523743,19.580556462107005,20.209301397268447,4.039861331312094,5.518475009552493,10.0,1.0,13.0,7.0,23.0,19.0,13.0,8.0,95.0,131.0,22.0,13.0,9.0,67.0,3.0,2.0,6.0,5.0,58.0,79.0,27.0,2.0,7.0,22.0,70.0,7.0,11.0,9.0,4.0,4.0,4.0,33.0,30.0,27.0,14.0,26.0,2.0,6.0,15.0,26.0,39.0,8.0,18.0,2.0,3.0,7.0,7.0,20.0,3.0,9.0,38.0,32.0,33.0,10.0,35.0,14.0,42.0,16.0,11.0,11.0,41.0,7.0,22.0,13.0,45.0,3.0,13.0,8.0,37.0,1.0,7.0,42.0,49.0,8.0,31.0,7.0,22.0,18.0,4.0,35.0,38.0,19.0,11.0,14.0,4.0,19.0,28.0,23.0,22.0,14.0,25.0,22.0,3.0,24.0,17.0,9.0,30.0,51.0,8.0,7.0,33.0,53.0,13.0,12.0,51.0,7.0,35.0,7.0,5.0,32.0,45.0,39.0,8.0,17.0,11.0,6.0,11.0,19.0,22.0,21.0,10.0,14.0,16.0,9.0,1.0,8.0,2.0,4.0,18.0,13.0,14.0,14.0,12.0,20.0,20.0,51.0,10.0,0.0,32.0,18.0,7.0,17.0,7.0,16.0,28.0,27.0,22.0,11.0,4.0,7.0,7.0,30.0,13.0,1.0,2.0,4.0,0.0,13.0,3.0,6.0,8.0,9.0,8.0,1.0,8.0,0.0,21.0,7.0,0.0,0.0,44.0,25.0,10.0,51.0,27.0,7.0,29.0,5.0,9.0,21.0,15.0,62.0,15.0,17.0,8.0,50.0,4.0,60.0,18.0,8.0,33.0,17.0,6.0,50.0,15.0,11.0,4.0,5.0,38.0,54.0,27.0,16.0,30.0,6.0,17.0,5.0,57.0,23.0,12.0,4.0
444,3,82.82974174686319,37.62387237852753,99.0278779388476,68.26765744914118,45.52904129613839,159.01036057985138,99.03512608113049,97.80853940796686,105.4117066634182,158.46505664514558,14.30123506790072,12.753096979894146,14.88599044989022,15.709778796723135,3.1953898176298194,26.56505899604049,14.915798189127289,15.387360364354874,2.416624190924495,5.771322638846665,37.0,1.0,47.0,18.0,21.0,15.0,47.0,45.0,97.0,134.0,9.0,16.0,8.0,7.0,6.0,9.0,13.0,7.0,9.0,12.0,8.0,19.0,12.0,9.0,7.0,12.0,17.0,10.0,12.0,13.0,7.0,31.0,28.0,25.0,31.0,5.0,23.0,7.0,39.0,7.0,13.0,10.0,11.0,14.0,11.0,18.0,11.0,11.0,22.0,9.0,3.0,5.0,9.0,18.0,9.0,16.0,37.0,12.0,14.0,5.0,24.0,13.0,1.0,6.0,13.0,15.0,23.0,86.0,24.0,7.0,45.0,30.0,20.0,17.0,12.0,17.0,8.0,8.0,13.0,17.0,5.0,13.0,10.0,13.0,24.0,12.0,57.0,21.0,11.0,11.0,14.0,17.0,11.0,5.0,55.0,17.0,6.0,17.0,8.0,10.0,2.0,49.0,10.0,11.0,18.0,21.0,4.0,17.0,24.0,29.0,17.0,0.0,6.0,6.0,15.0,5.0,10.0,9.0,14.0,0.0,36.0,17.0,21.0,10.0,0.0,9.0,0.0,15.0,9.0,0.0,1.0,55.0,53.0,4.0,0.0,23.0,0.0,0.0,0.0,37.0,7.0,2.0,1.0,0.0,1.0,0.0,27.0,35.0,3.0,1.0,0.0,6.0,8.0,0.0,1.0,8.0,0.0,3.0,0.0,16.0,7.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,17.0,28.0,22.0,22.0,31.0,29.0,33.0,29.0,18.0,22.0,16.0,33.0,27.0,29.0,23.0,26.0,35.0,15.0,18.0,25.0,11.0,15.0,18.0,2.0,8.0,17.0,69.0,4.0,5.0,10.0,9.0,20.0,16.0,5.0,14.0,39.0,27.0,17.0,12.0
