,label,gry,b,g,r,h,s,v,l,a,bl,gry_std,b_std,g_std,r_std,h_std,s_std,v_std,l_std,a_std,bl_std,gry_min,b_min,g_min,r_min,h_min,s_min,v_min,l_min,a_min,bl_min,orb_gry1,orb_gry2,orb_gry3,orb_gry4,orb_gry5,orb_gry6,orb_gry7,orb_gry8,orb_gry9,orb_gry10,orb_gry11,orb_gry12,orb_gry13,orb_gry14,orb_gry15,orb_gry16,orb_gry17,orb_gry18,orb_gry19,orb_gry20,orb_b1,orb_b2,orb_b3,orb_b4,orb_b5,orb_b6,orb_b7,orb_b8,orb_b9,orb_b10,orb_b11,orb_b12,orb_b13,orb_b14,orb_b15,orb_b16,orb_b17,orb_b18,orb_b19,orb_b20,orb_g1,orb_g2,orb_g3,orb_g4,orb_g5,orb_g6,orb_g7,orb_g8,orb_g9,orb_g10,orb_g11,orb_g12,orb_g13,orb_g14,orb_g15,orb_g16,orb_g17,orb_g18,orb_g19,orb_g20,orb_r1,orb_r2,orb_r3,orb_r4,orb_r5,orb_r6,orb_r7,orb_r8,orb_r9,orb_r10,orb_r11,orb_r12,orb_r13,orb_r14,orb_r15,orb_r16,orb_r17,orb_r18,orb_r19,orb_r20,orb_l1,orb_l2,orb_l3,orb_l4,orb_l5,orb_l6,orb_l7,orb_l8,orb_l9,orb_l10,orb_l11,orb_l12,orb_l13,orb_l14,orb_l15,orb_l16,orb_l17,orb_l18,orb_l19,orb_l20,orb_a1,orb_a2,orb_a3,orb_a4,orb_a5,orb_a6,orb_a7,orb_a8,orb_a9,orb_a10,orb_a11,orb_a12,orb_a13,orb_a14,orb_a15,orb_a16,orb_a17,orb_a18,orb_a19,orb_a20,orb_bl1,orb_bl2,orb_bl3,orb_bl4,orb_bl5,orb_bl6,orb_bl7,orb_bl8,orb_bl9,orb_bl10,orb_bl11,orb_bl12,orb_bl13,orb_bl14,orb_bl15,orb_bl16,orb_bl17,orb_bl18,orb_bl19,orb_bl20,orb_h1,orb_h2,orb_h3,orb_h4,orb_h5,orb_h6,orb_h7,orb_h8,orb_h9,orb_h10,orb_h11,orb_h12,orb_h13,orb_h14,orb_h15,orb_h16,orb_h17,orb_h18,orb_h19,orb_h20,orb_s1,orb_s2,orb_s3,orb_s4,orb_s5,orb_s6,orb_s7,orb_s8,orb_s9,orb_s10,orb_s11,orb_s12,orb_s13,orb_s14,orb_s15,orb_s16,orb_s17,orb_s18,orb_s19,orb_s20,orb_v1,orb_v2,orb_v3,orb_v4,orb_v5,orb_v6,orb_v7,orb_v8,orb_v9,orb_v10,orb_v11,orb_v12,orb_v13,orb_v14,orb_v15,orb_v16,orb_v17,orb_v18,orb_v19,orb_v20
436,3,77.00752639702769,36.16874974388395,91.76936578835937,63.6106489639252,45.60976792470871,156.27702195085303,91.86218224535234,90.70990588588836,107.10146976464642,155.92046059910666,17.00887470721739,15.905091856671056,17.969951803390124,17.86749372833863,3.667394563078713,31.4430303593932,18.278611085432825,18.68942125604545,3.795692601709458,6.548006782333985,26.0,1.0,34.0,17.0,18.0,26.0,34.0,29.0,96.0,122.0,13.0,17.0,11.0,13.0,16.0,9.0,6.0,21.0,34.0,16.0,25.0,8.0,18.0,16.0,13.0,13.0,7.0,5.0,15.0,23.0,4.0,18.0,12.0,9.0,19.0,48.0,6.0,63.0,14.0,6.0,9.0,29.0,23.0,10.0,11.0,30.0,11.0,7.0,43.0,38.0,28.0,14.0,6.0,59.0,3.0,16.0,69.0,13.0,8.0,8.0,11.0,42.0,50.0,9.0,31.0,8.0,23.0,7.0,8.0,7.0,32.0,14.0,2.0,27.0,11.0,82.0,44.0,10.0,47.0,4.0,7.0,17.0,13.0,49.0,9.0,3.0,3.0,5.0,8.0,14.0,22.0,8.0,37.0,6.0,47.0,15.0,7.0,7.0,11.0,50.0,13.0,9.0,19.0,10.0,52.0,3.0,54.0,7.0,37.0,12.0,7.0,16.0,5.0,16.0,15.0,27.0,28.0,36.0,2.0,5.0,11.0,9.0,13.0,10.0,15.0,20.0,49.0,7.0,12.0,0.0,38.0,11.0,17.0,31.0,47.0,6.0,16.0,18.0,29.0,15.0,4.0,1.0,10.0,7.0,35.0,14.0,18.0,9.0,1.0,51.0,4.0,2.0,2.0,1.0,1.0,6.0,3.0,2.0,6.0,9.0,10.0,10.0,0.0,3.0,1.0,9.0,12.0,1.0,3.0,1.0,20.0,17.0,60.0,15.0,13.0,92.0,29.0,10.0,5.0,9.0,21.0,12.0,31.0,23.0,23.0,16.0,46.0,5.0,26.0,27.0,13.0,11.0,52.0,5.0,25.0,15.0,7.0,7.0,17.0,64.0,19.0,52.0,29.0,54.0,8.0,17.0,4.0,6.0,3.0,12.0
437,2,80.33277275282839,35.21900769382521,95.75416983123404,67.2382401388793,44.34617736701419,162.74805440754366,95.75677874988904,94.76561652348026,106.35299310535297,158.4461842715248,14.618420888781069,12.244122183107244,15.047807966998356,16.014416893941267,2.6243228980021818,21.552023404060417,15.05855630059085,15.65950716810488,2.552501033403084,4.327307067126916,14.0,1.0,15.0,12.0,15.0,4.0,15.0,10.0,98.0,115.0,9.0,15.0,3.0,18.0,10.0,7.0,5.0,6.0,16.0,14.0,23.0,10.0,25.0,14.0,23.0,7.0,6.0,31.0,5.0,5.0,11.0,23.0,13.0,10.0,14.0,22.0,6.0,15.0,11.0,16.0,11.0,34.0,16.0,17.0,5.0,16.0,13.0,20.0,9.0,15.0,14.0,6.0,8.0,32.0,6.0,48.0,10.0,4.0,6.0,3.0,30.0,37.0,22.0,15.0,10.0,8.0,18.0,14.0,10.0,34.0,11.0,26.0,6.0,13.0,44.0,17.0,37.0,4.0,32.0,11.0,7.0,12.0,25.0,7.0,25.0,15.0,4.0,8.0,23.0,25.0,5.0,7.0,8.0,20.0,39.0,15.0,5.0,20.0,9.0,20.0,52.0,13.0,25.0,4.0,18.0,16.0,15.0,10.0,22.0,17.0,16.0,3.0,9.0,3.0,15.0,10.0,13.0,15.0,9.0,5.0,10.0,9.0,9.0,13.0,12.0,3.0,15.0,18.0,5.0,3.0,17.0,8.0,26.0,12.0,23.0,8.0,6.0,21.0,14.0,6.0,5.0,18.0,1.0,10.0,4.0,20.0,6.0,19.0,0.0,13.0,9.0,1.0,2.0,2.0,4.0,4.0,8.0,10.0,1.0,4.0,5.0,3.0,0.0,0.0,1.0,10.0,4.0,0.0,0.0,4.0,18.0,23.0,39.0,26.0,14.0,18.0,46.0,34.0,14.0,20.0,26.0,6.0,16.0,11.0,23.0,58.0,29.0,31.0,18.0,16.0,9.0,12.0,13.0,3.0,35.0,15.0,7.0,38.0,16.0,25.0,43.0,22.0,21.0,5.0,5.0,26.0,9.0,7.0,7.0,15.0
438,1,78.73867652128943,33.44954548638614,92.05662278055507,69.8718593776935,41.536281460093086,164.21551241165315,92.11474853473538,91.8465620151698,109.32038118427856,157.9451118341665,19.875236714723613,15.69173597140392,21.123075552478937,21.29950313037796,3.1586518922899893,30.06110629851322,21.25803243412461,21.99235459198692,4.1048828733700296,6.9083542522987225,19.0,1.0,24.0,12.0,17.0,36.0,24.0,18.0,98.0,136.0,8.0,37.0,11.0,18.0,10.0,27.0,19.0,35.0,31.0,24.0,14.0,14.0,32.0,21.0,12.0,11.0,7.0,30.0,20.0,16.0,15.0,21.0,14.0,12.0,22.0,39.0,15.0,32.0,26.0,11.0,18.0,15.0,56.0,14.0,24.0,4.0,20.0,15.0,21.0,23.0,25.0,27.0,21.0,38.0,15.0,13.0,24.0,9.0,10.0,8.0,20.0,30.0,69.0,17.0,20.0,14.0,34.0,25.0,16.0,37.0,35.0,34.0,13.0,24.0,24.0,18.0,30.0,9.0,54.0,8.0,11.0,8.0,15.0,38.0,26.0,23.0,24.0,19.0,31.0,36.0,10.0,11.0,18.0,33.0,25.0,16.0,18.0,20.0,19.0,61.0,14.0,29.0,19.0,10.0,34.0,18.0,26.0,29.0,32.0,45.0,21.0,18.0,24.0,19.0,8.0,9.0,18.0,21.0,4.0,10.0,3.0,5.0,12.0,14.0,9.0,19.0,10.0,24.0,7.0,1.0,15.0,9.0,9.0,13.0,26.0,16.0,17.0,22.0,33.0,20.0,2.0,1.0,11.0,7.0,35.0,12.0,8.0,14.0,1.0,31.0,9.0,7.0,1.0,2.0,7.0,10.0,7.0,13.0,0.0,4.0,3.0,2.0,0.0,0.0,0.0,3.0,4.0,0.0,4.0,0.0,21.0,26.0,28.0,23.0,9.0,57.0,30.0,30.0,27.0,15.0,24.0,6.0,35.0,19.0,18.0,40.0,28.0,24.0,23.0,17.0,15.0,29.0,38.0,5.0,8.0,14.0,14.0,34.0,18.0,23.0,26.0,70.0,34.0,32.0,15.0,16.0,15.0,17.0,9.0,39.0
439,1,64.16796126742,21.091449160734687,79.05888968947156,51.34058836968174,44.63591550533364,188.78916753071016,79.22215876140098,77.20117568493752,106.8719926893134,157.52340825615522,15.382464024515793,10.951729760367533,15.949291636533458,17.808198153227682,3.7139579005459815,22.057601947652994,16.342339839205906,17.053649481587712,3.439793742043712,5.112322139411283,26.0,1.0,33.0,13.0,14.0,39.0,33.0,31.0,98.0,139.0,7.0,15.0,21.0,22.0,7.0,9.0,15.0,16.0,75.0,20.0,13.0,12.0,13.0,17.0,21.0,2.0,12.0,7.0,19.0,14.0,17.0,19.0,13.0,12.0,20.0,10.0,6.0,34.0,14.0,4.0,5.0,34.0,16.0,10.0,3.0,19.0,5.0,14.0,11.0,19.0,29.0,5.0,11.0,42.0,13.0,10.0,27.0,14.0,16.0,18.0,37.0,32.0,8.0,20.0,9.0,14.0,10.0,15.0,6.0,3.0,53.0,21.0,20.0,23.0,4.0,53.0,27.0,15.0,5.0,16.0,16.0,26.0,34.0,38.0,9.0,6.0,11.0,30.0,8.0,3.0,13.0,34.0,27.0,20.0,41.0,23.0,7.0,5.0,22.0,7.0,11.0,18.0,51.0,9.0,13.0,6.0,34.0,3.0,33.0,8.0,20.0,12.0,2.0,6.0,9.0,13.0,16.0,2.0,3.0,11.0,7.0,5.0,10.0,12.0,13.0,0.0,8.0,1.0,17.0,3.0,2.0,8.0,19.0,18.0,24.0,9.0,10.0,1.0,38.0,12.0,3.0,0.0,12.0,0.0,3.0,4.0,11.0,37.0,0.0,5.0,3.0,2.0,0.0,1.0,5.0,1.0,0.0,4.0,0.0,8.0,0.0,12.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,24.0,23.0,40.0,18.0,12.0,52.0,20.0,27.0,10.0,13.0,32.0,12.0,6.0,17.0,49.0,26.0,23.0,24.0,10.0,42.0,15.0,10.0,13.0,6.0,23.0,30.0,26.0,5.0,19.0,33.0,11.0,10.0,33.0,30.0,3.0,41.0,9.0,12.0,4.0,12.0
440,3,67.81409075221265,44.66971435925335,75.9067558160621,60.75081457042744,45.04596692580828,105.8076151366782,75.9085165751189,76.84301165844784,115.62015571895712,144.57718383845474,16.359364806986083,13.162249513914276,17.426588489773174,16.553400733260187,3.580313736184069,22.91800536186581,17.43326459097975,18.46166636863458,2.9142103091743743,4.878988773899242,21.0,3.0,25.0,16.0,20.0,14.0,25.0,19.0,100.0,122.0,16.0,3.0,24.0,18.0,6.0,17.0,20.0,7.0,11.0,25.0,13.0,11.0,10.0,6.0,32.0,17.0,15.0,5.0,5.0,12.0,8.0,11.0,5.0,20.0,26.0,6.0,17.0,7.0,26.0,33.0,20.0,24.0,10.0,13.0,28.0,1.0,19.0,12.0,14.0,15.0,28.0,4.0,10.0,42.0,12.0,26.0,15.0,29.0,18.0,7.0,30.0,5.0,7.0,30.0,16.0,16.0,11.0,11.0,5.0,3.0,15.0,7.0,16.0,24.0,42.0,11.0,39.0,13.0,6.0,14.0,19.0,24.0,18.0,11.0,9.0,7.0,4.0,14.0,13.0,4.0,6.0,24.0,23.0,19.0,19.0,22.0,6.0,8.0,10.0,6.0,32.0,33.0,38.0,22.0,10.0,13.0,9.0,2.0,37.0,7.0,14.0,3.0,12.0,2.0,7.0,3.0,25.0,1.0,10.0,20.0,14.0,3.0,9.0,18.0,16.0,0.0,5.0,0.0,18.0,0.0,5.0,32.0,15.0,9.0,7.0,14.0,1.0,0.0,35.0,8.0,0.0,0.0,15.0,0.0,2.0,8.0,37.0,14.0,0.0,0.0,10.0,1.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,4.0,2.0,5.0,1.0,1.0,0.0,4.0,3.0,5.0,2.0,1.0,50.0,14.0,6.0,13.0,22.0,8.0,43.0,20.0,25.0,34.0,13.0,26.0,6.0,27.0,19.0,16.0,55.0,31.0,52.0,20.0,21.0,7.0,18.0,6.0,8.0,26.0,36.0,5.0,22.0,7.0,29.0,7.0,34.0,22.0,6.0,40.0,5.0,4.0,5.0,15.0
441,3,88.74972551763003,40.51418880833447,105.1567804432526,74.93782124153476,43.84261715296198,159.97705521710827,105.4912651451113,104.26030644863536,105.31246295702528,160.09969782648827,15.900306391524968,17.18629856394399,13.75164092358198,20.83420279847185,4.582424850338402,25.79863327167776,14.803595721238734,15.382297453884158,4.5911848239543005,3.601902036325543,32.0,1.0,37.0,16.0,20.0,38.0,41.0,37.0,95.0,133.0,6.0,3.0,6.0,18.0,1.0,15.0,5.0,10.0,21.0,14.0,6.0,8.0,19.0,12.0,15.0,4.0,9.0,24.0,2.0,9.0,8.0,18.0,31.0,17.0,13.0,43.0,4.0,4.0,6.0,73.0,4.0,15.0,27.0,1.0,40.0,11.0,4.0,10.0,6.0,9.0,54.0,8.0,2.0,68.0,1.0,66.0,9.0,5.0,1.0,1.0,8.0,38.0,27.0,3.0,5.0,1.0,67.0,4.0,4.0,1.0,10.0,26.0,8.0,8.0,107.0,14.0,65.0,1.0,29.0,7.0,3.0,2.0,10.0,46.0,4.0,4.0,0.0,2.0,7.0,23.0,7.0,4.0,25.0,2.0,41.0,2.0,3.0,1.0,2.0,21.0,97.0,3.0,6.0,3.0,35.0,4.0,27.0,0.0,70.0,19.0,28.0,14.0,4.0,31.0,13.0,23.0,23.0,9.0,16.0,30.0,12.0,18.0,10.0,12.0,18.0,6.0,25.0,14.0,11.0,2.0,11.0,21.0,10.0,36.0,17.0,15.0,4.0,10.0,44.0,10.0,0.0,3.0,14.0,4.0,45.0,16.0,23.0,53.0,5.0,11.0,15.0,5.0,5.0,8.0,5.0,5.0,10.0,5.0,0.0,7.0,2.0,1.0,0.0,0.0,0.0,20.0,5.0,0.0,23.0,0.0,9.0,19.0,9.0,19.0,23.0,94.0,36.0,21.0,20.0,6.0,12.0,12.0,14.0,19.0,15.0,34.0,80.0,11.0,10.0,26.0,1.0,25.0,35.0,2.0,24.0,4.0,4.0,5.0,40.0,29.0,83.0,22.0,57.0,27.0,0.0,6.0,5.0,2.0,1.0,3.0
442,2,66.7700522875817,32.51382688775744,79.3320522875817,55.18577124183007,45.82823529411765,150.53126797385622,79.3362091503268,78.39129411764706,109.58013071895424,152.2791568627451,13.507633760255256,9.30397309998921,14.911454652058708,13.566248686530624,2.5524152646461684,18.89780746248025,14.92905081304496,15.445499800164884,2.6125584052459097,5.035413108323141,9.0,1.0,12.0,4.0,20.0,14.0,12.0,7.0,97.0,123.0,8.0,11.0,9.0,17.0,12.0,12.0,20.0,6.0,14.0,24.0,13.0,14.0,17.0,16.0,17.0,6.0,6.0,7.0,9.0,11.0,39.0,10.0,15.0,9.0,6.0,18.0,15.0,13.0,24.0,38.0,8.0,10.0,10.0,16.0,8.0,37.0,9.0,13.0,12.0,29.0,19.0,7.0,3.0,32.0,3.0,87.0,22.0,11.0,12.0,11.0,17.0,22.0,15.0,16.0,30.0,9.0,24.0,11.0,6.0,4.0,24.0,26.0,14.0,16.0,45.0,33.0,28.0,1.0,14.0,20.0,6.0,9.0,18.0,52.0,4.0,4.0,3.0,16.0,11.0,17.0,34.0,18.0,13.0,15.0,19.0,14.0,16.0,6.0,2.0,11.0,83.0,8.0,25.0,2.0,24.0,22.0,10.0,4.0,38.0,13.0,10.0,8.0,5.0,14.0,11.0,17.0,27.0,11.0,1.0,28.0,20.0,3.0,4.0,12.0,4.0,7.0,30.0,2.0,29.0,0.0,14.0,27.0,12.0,37.0,26.0,13.0,14.0,4.0,32.0,13.0,0.0,0.0,19.0,2.0,9.0,18.0,29.0,9.0,0.0,6.0,15.0,2.0,0.0,4.0,7.0,2.0,2.0,5.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,3.0,0.0,24.0,20.0,18.0,21.0,36.0,32.0,31.0,27.0,30.0,19.0,12.0,31.0,10.0,23.0,20.0,19.0,44.0,20.0,16.0,23.0,12.0,14.0,21.0,6.0,19.0,14.0,18.0,9.0,21.0,14.0,89.0,20.0,32.0,9.0,7.0,21.0,22.0,2.0,4.0,11.0
443,2,70.08968048973946,20.632638913667343,87.7209725640139,54.35057658280624,45.236170147857386,196.8081362240436,87.723372450121,85.1998718704875,103.74050723016536,161.06220382761495,17.06054109802243,8.85344338447475,19.34960846585729,16.820805666417453,2.3624832960548177,17.934153446784862,19.355740065439456,19.86186420356577,3.245644962956121,5.99434378799394,12.0,1.0,19.0,3.0,19.0,32.0,19.0,11.0,94.0,135.0,14.0,14.0,3.0,23.0,11.0,4.0,8.0,18.0,21.0,11.0,6.0,9.0,14.0,11.0,6.0,5.0,4.0,5.0,10.0,7.0,6.0,2.0,47.0,2.0,8.0,20.0,2.0,57.0,8.0,0.0,2.0,8.0,7.0,1.0,6.0,44.0,3.0,6.0,7.0,31.0,39.0,7.0,1.0,46.0,6.0,69.0,30.0,4.0,5.0,6.0,24.0,29.0,29.0,10.0,11.0,4.0,20.0,9.0,11.0,3.0,82.0,7.0,5.0,7.0,18.0,66.0,19.0,1.0,27.0,15.0,0.0,4.0,10.0,59.0,3.0,7.0,4.0,6.0,5.0,9.0,20.0,12.0,65.0,6.0,26.0,3.0,3.0,6.0,2.0,19.0,67.0,14.0,17.0,4.0,12.0,11.0,28.0,9.0,38.0,15.0,6.0,12.0,7.0,15.0,11.0,37.0,44.0,12.0,3.0,12.0,11.0,0.0,3.0,20.0,5.0,11.0,20.0,2.0,7.0,1.0,33.0,5.0,3.0,29.0,61.0,3.0,13.0,18.0,20.0,19.0,3.0,0.0,4.0,9.0,8.0,18.0,4.0,16.0,0.0,8.0,12.0,6.0,0.0,10.0,6.0,6.0,1.0,9.0,0.0,2.0,3.0,9.0,0.0,0.0,0.0,16.0,5.0,0.0,6.0,0.0,14.0,30.0,11.0,24.0,21.0,62.0,22.0,26.0,16.0,11.0,23.0,10.0,14.0,16.0,32.0,45.0,26.0,23.0,14.0,17.0,2.0,14.0,12.0,8.0,8.0,6.0,7.0,8.0,35.0,26.0,71.0,22.0,28.0,54.0,9.0,25.0,11.0,1.0,6.0,11.0
444,3,61.96590281080108,36.8846032735475,71.60103204081895,52.626119757862405,46.77386353412932,128.24942485894584,71.60951456809799,71.09188761936586,113.3122148392818,146.36380402791522,18.69075219506696,16.339920656354114,19.39542496989861,19.06156907471323,3.6458538678663177,29.10082848585929,19.42457708875838,21.125887038994552,2.9488422008488864,4.318911171350231,15.0,1.0,21.0,6.0,18.0,9.0,21.0,14.0,101.0,123.0,27.0,7.0,12.0,11.0,12.0,10.0,22.0,7.0,47.0,19.0,14.0,20.0,22.0,17.0,21.0,18.0,12.0,14.0,15.0,5.0,14.0,21.0,12.0,21.0,34.0,29.0,20.0,12.0,32.0,11.0,12.0,25.0,12.0,13.0,7.0,19.0,11.0,13.0,26.0,18.0,11.0,3.0,15.0,12.0,13.0,16.0,16.0,25.0,40.0,30.0,37.0,8.0,5.0,29.0,24.0,19.0,3.0,21.0,8.0,8.0,10.0,29.0,15.0,30.0,14.0,30.0,15.0,17.0,5.0,18.0,15.0,30.0,18.0,22.0,7.0,12.0,16.0,21.0,10.0,1.0,22.0,51.0,8.0,22.0,10.0,33.0,30.0,9.0,27.0,8.0,8.0,25.0,40.0,32.0,18.0,6.0,14.0,6.0,6.0,3.0,9.0,4.0,1.0,1.0,14.0,11.0,13.0,0.0,5.0,1.0,3.0,0.0,8.0,1.0,6.0,0.0,7.0,0.0,4.0,0.0,3.0,5.0,13.0,11.0,9.0,9.0,1.0,0.0,15.0,0.0,0.0,0.0,4.0,0.0,0.0,19.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,2.0,2.0,4.0,6.0,0.0,0.0,0.0,20.0,33.0,39.0,38.0,22.0,16.0,16.0,30.0,30.0,19.0,31.0,10.0,9.0,30.0,37.0,27.0,8.0,31.0,26.0,28.0,38.0,5.0,27.0,16.0,10.0,39.0,30.0,5.0,10.0,10.0,11.0,12.0,7.0,9.0,12.0,47.0,10.0,19.0,11.0,14.0
445,2,96.84626099396245,32.75197345195227,115.590038728865,84.51473155673096,41.50298584019991,183.6697787795937,115.62211827597729,114.28400069646077,103.34979741462472,167.9966871055938,14.83143044668957,12.041374495241891,14.68028441169112,18.27563207393979,2.914055496525182,21.54866135892888,14.768872888749744,15.305074981157658,2.6491165722338543,5.281468595221361,40.0,1.0,55.0,25.0,20.0,43.0,55.0,51.0,96.0,142.0,10.0,14.0,6.0,5.0,13.0,8.0,13.0,13.0,13.0,5.0,8.0,5.0,6.0,6.0,11.0,12.0,2.0,10.0,11.0,11.0,4.0,11.0,17.0,7.0,8.0,46.0,17.0,40.0,3.0,14.0,7.0,4.0,24.0,5.0,15.0,32.0,5.0,4.0,10.0,25.0,49.0,1.0,12.0,83.0,6.0,44.0,12.0,7.0,8.0,3.0,6.0,34.0,53.0,4.0,3.0,3.0,11.0,4.0,4.0,6.0,18.0,15.0,6.0,16.0,62.0,37.0,63.0,14.0,47.0,6.0,12.0,6.0,12.0,27.0,6.0,9.0,13.0,11.0,8.0,10.0,6.0,4.0,40.0,12.0,40.0,5.0,2.0,6.0,8.0,49.0,57.0,12.0,6.0,6.0,5.0,7.0,19.0,4.0,65.0,6.0,17.0,25.0,15.0,14.0,15.0,39.0,23.0,16.0,7.0,4.0,4.0,4.0,4.0,7.0,18.0,1.0,15.0,12.0,14.0,0.0,28.0,19.0,31.0,24.0,19.0,3.0,31.0,13.0,28.0,40.0,4.0,0.0,4.0,0.0,8.0,11.0,5.0,11.0,0.0,12.0,7.0,2.0,0.0,5.0,7.0,11.0,0.0,6.0,0.0,5.0,0.0,9.0,0.0,0.0,0.0,5.0,8.0,0.0,15.0,0.0,12.0,38.0,22.0,22.0,14.0,58.0,26.0,17.0,14.0,17.0,21.0,12.0,29.0,16.0,20.0,11.0,42.0,20.0,9.0,34.0,8.0,16.0,2.0,3.0,29.0,2.0,8.0,4.0,40.0,30.0,43.0,40.0,62.0,33.0,2.0,6.0,5.0,8.0,7.0,5.0
446,1,79.2024516447537,40.82094800724722,90.33609050220528,71.98695933641652,41.39934703534485,141.86982623315774,90.33720361598972,91.1055222552896,111.90381113393228,153.92152314950656,16.380691198626558,13.79278362812955,17.013196454253478,17.3118948050771,2.703445313796884,25.01530399694349,17.01569453396658,17.994086249658295,2.297875497949896,4.960060247100405,9.0,1.0,10.0,7.0,11.0,8.0,10.0,7.0,102.0,115.0,15.0,20.0,21.0,15.0,29.0,17.0,15.0,49.0,4.0,16.0,31.0,9.0,9.0,10.0,14.0,18.0,22.0,28.0,17.0,28.0,14.0,19.0,4.0,20.0,37.0,9.0,25.0,1.0,36.0,14.0,22.0,36.0,11.0,41.0,9.0,6.0,42.0,27.0,18.0,11.0,1.0,39.0,27.0,4.0,11.0,34.0,8.0,11.0,24.0,10.0,16.0,6.0,7.0,27.0,8.0,20.0,32.0,15.0,40.0,65.0,7.0,19.0,13.0,21.0,29.0,7.0,4.0,22.0,13.0,21.0,15.0,9.0,18.0,3.0,46.0,37.0,49.0,22.0,32.0,20.0,8.0,26.0,2.0,36.0,3.0,18.0,36.0,52.0,30.0,8.0,39.0,19.0,20.0,11.0,12.0,35.0,7.0,56.0,2.0,21.0,7.0,0.0,5.0,0.0,4.0,3.0,20.0,8.0,4.0,3.0,1.0,1.0,2.0,2.0,3.0,6.0,1.0,9.0,3.0,1.0,9.0,4.0,6.0,1.0,7.0,13.0,10.0,4.0,7.0,6.0,4.0,8.0,5.0,2.0,11.0,6.0,0.0,7.0,0.0,1.0,4.0,3.0,3.0,1.0,3.0,4.0,3.0,5.0,3.0,1.0,3.0,2.0,2.0,2.0,4.0,1.0,2.0,5.0,1.0,1.0,37.0,32.0,11.0,26.0,16.0,6.0,25.0,28.0,26.0,13.0,26.0,20.0,14.0,27.0,58.0,33.0,12.0,32.0,25.0,33.0,25.0,19.0,11.0,12.0,4.0,13.0,28.0,65.0,7.0,7.0,37.0,16.0,1.0,6.0,26.0,19.0,27.0,29.0,8.0,46.0
447,3,76.06454908429716,38.256849347167936,90.84477102742422,61.4823513974544,46.799501377771946,149.96531201379648,90.97128235889554,89.70776238588861,106.85488406095938,154.492754981536,14.78997954536948,14.386405776271374,14.710066879917266,16.536674483515455,3.466915596531784,24.30952666305624,15.198620639074235,15.611102035092538,3.3780406648729784,4.067784584138483,30.0,1.0,41.0,17.0,21.0,23.0,41.0,36.0,97.0,136.0,15.0,6.0,12.0,14.0,21.0,14.0,10.0,25.0,10.0,17.0,5.0,2.0,9.0,7.0,13.0,8.0,5.0,17.0,12.0,19.0,10.0,13.0,6.0,9.0,12.0,4.0,12.0,15.0,9.0,18.0,25.0,7.0,21.0,17.0,8.0,14.0,7.0,16.0,24.0,4.0,18.0,9.0,12.0,21.0,4.0,20.0,11.0,11.0,13.0,6.0,20.0,27.0,16.0,10.0,12.0,5.0,15.0,21.0,12.0,19.0,4.0,29.0,7.0,15.0,16.0,22.0,32.0,12.0,18.0,13.0,12.0,8.0,12.0,8.0,11.0,10.0,13.0,11.0,9.0,11.0,10.0,13.0,9.0,12.0,22.0,11.0,16.0,15.0,11.0,16.0,21.0,16.0,22.0,9.0,11.0,9.0,25.0,24.0,23.0,5.0,7.0,2.0,9.0,6.0,7.0,8.0,7.0,2.0,0.0,18.0,10.0,3.0,3.0,9.0,8.0,0.0,10.0,1.0,6.0,0.0,0.0,17.0,17.0,19.0,9.0,16.0,2.0,6.0,33.0,9.0,0.0,0.0,13.0,0.0,3.0,6.0,19.0,8.0,0.0,10.0,3.0,0.0,0.0,1.0,6.0,0.0,0.0,4.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,34.0,19.0,10.0,29.0,39.0,5.0,28.0,29.0,28.0,11.0,19.0,34.0,8.0,55.0,31.0,24.0,23.0,30.0,16.0,23.0,13.0,11.0,11.0,9.0,11.0,9.0,15.0,16.0,17.0,18.0,23.0,15.0,20.0,14.0,9.0,24.0,8.0,9.0,12.0,23.0
